sample,amplicon,lwcn,classification
68873ecfbd99deeaf7291cfc::SRR8652045,amplicon2,0,Linear
68873ecfbd99deeaf7291cfc::SRR8652056,amplicon1,0,Linear
68873ecfbd99deeaf7291cfc::SRR8652148,amplicon1,0,Linear
68873ecfbd99deeaf7291cfc::SRR8652148,amplicon2,0.418574305045,Cyclic
68873ecfbd99deeaf7291cfc::SRR8652148,amplicon3,0,Linear
68873ecfbd99deeaf7291cfc::SRR8652148,amplicon4,0,No-FSCNA
68873ecfbd99deeaf7291cfc::SRR8652148,amplicon5,0,No-FSCNA
68873ecfbd99deeaf7291cfc::SRR8670688,amplicon1,0,Linear
68873ecfbd99deeaf7291cfc::SRR8670688,amplicon2,0.44071551521,Cyclic
68873ecfbd99deeaf7291cfc::SRR8670701,amplicon1,0.857576860201,Cyclic
68873ecfbd99deeaf7291cfc::SRR8670701,amplicon2,0.00122192425598,Complex-non-cyclic
68873ecfbd99deeaf7291cfc::SRR9157088,amplicon1,0.000906724761007,Linear
68873ecfbd99deeaf7291cfc::SRR9157088,amplicon2,0.497940579469,Cyclic
68873ecfbd99deeaf7291cfc::SRR9157088,amplicon3,0.0320136524898,Complex-non-cyclic
68873ecfbd99deeaf7291cfc::SRR9157088,amplicon4,0.11124665618,Cyclic
68897e411267c1acc9c560d1::SRR28999682,amplicon1,0,Linear
68897e411267c1acc9c560d1::SRR28999682,amplicon10,0,Linear
68897e411267c1acc9c560d1::SRR28999682,amplicon11,0,Linear
68897e411267c1acc9c560d1::SRR28999682,amplicon12,0,Linear
68897e411267c1acc9c560d1::SRR28999682,amplicon13,0,Linear
68897e411267c1acc9c560d1::SRR28999682,amplicon14,0,Linear
68897e411267c1acc9c560d1::SRR28999682,amplicon15,0,Linear
68897e411267c1acc9c560d1::SRR28999682,amplicon16,0,Linear
68897e411267c1acc9c560d1::SRR28999682,amplicon17,0,Linear
68897e411267c1acc9c560d1::SRR28999682,amplicon2,0,Linear
68897e411267c1acc9c560d1::SRR28999682,amplicon3,0,Linear
68897e411267c1acc9c560d1::SRR28999682,amplicon4,0,Linear
68897e411267c1acc9c560d1::SRR28999682,amplicon5,0.33678739611,Cyclic
68897e411267c1acc9c560d1::SRR28999682,amplicon6,0,Linear
68897e411267c1acc9c560d1::SRR28999682,amplicon7,0,Linear
68897e411267c1acc9c560d1::SRR28999682,amplicon8,0,Linear
68897e411267c1acc9c560d1::SRR28999682,amplicon9,0,Linear
68897e411267c1acc9c560d1::SRR28999683,amplicon1,0,Linear
68897e411267c1acc9c560d1::SRR28999683,amplicon10,0,Linear
68897e411267c1acc9c560d1::SRR28999683,amplicon11,0,Linear
68897e411267c1acc9c560d1::SRR28999683,amplicon12,0,Linear
68897e411267c1acc9c560d1::SRR28999683,amplicon13,0,Linear
68897e411267c1acc9c560d1::SRR28999683,amplicon14,0,Linear
68897e411267c1acc9c560d1::SRR28999683,amplicon15,0,Linear
68897e411267c1acc9c560d1::SRR28999683,amplicon2,0,Linear
68897e411267c1acc9c560d1::SRR28999683,amplicon3,0,Linear
68897e411267c1acc9c560d1::SRR28999683,amplicon4,0,Linear
68897e411267c1acc9c560d1::SRR28999683,amplicon5,0.108296335981,Cyclic
68897e411267c1acc9c560d1::SRR28999683,amplicon6,0,Linear
68897e411267c1acc9c560d1::SRR28999683,amplicon7,0,Linear
68897e411267c1acc9c560d1::SRR28999683,amplicon8,0,Linear
68897e411267c1acc9c560d1::SRR28999683,amplicon9,0,Linear
68897e411267c1acc9c560d1::SRR8236746,amplicon1,0,Linear
68897e411267c1acc9c560d1::SRR8236746,amplicon2,0,Linear
68897e411267c1acc9c560d1::SRR8236746,amplicon3,0,Linear
68897e411267c1acc9c560d1::SRR8236746,amplicon4,0.845803418552,Cyclic
68897e411267c1acc9c560d1::SRR8236746,amplicon5,0,Linear
68897e411267c1acc9c560d1::SRR8236746,amplicon6,0,Linear
68897e411267c1acc9c560d1::SRR9157088,amplicon1,0,Linear
68897e411267c1acc9c560d1::SRR9157088,amplicon2,0,Complex-non-cyclic
68897e411267c1acc9c560d1::SRR9157088,amplicon3,0,Linear
68897e411267c1acc9c560d1::SRR9157088,amplicon4,0.121142224403,Cyclic
68f70d9558a7eafbdde3d081::SRR28999682_20251017,amplicon1,0,Linear
68f70d9558a7eafbdde3d081::SRR28999682_20251017,amplicon2,0.00810243876452,Complex-non-cyclic
68f70d9558a7eafbdde3d081::SRR28999682_20251017,amplicon3,0.597297322386,Cyclic
68f70d9558a7eafbdde3d081::SRR28999682_20251017,amplicon4,0.247551642827,Complex-non-cyclic
68f70d9558a7eafbdde3d081::SRR28999682_20251017,amplicon5,0.0207646726489,Complex-non-cyclic
68f70d9558a7eafbdde3d081::SRR28999682_20251017,amplicon6,0,Linear
68f70d9558a7eafbdde3d081::SRR28999682_20251017,amplicon7,0,Linear
68f70d9558a7eafbdde3d081::SRR28999682_20251017,amplicon8,0.0344066057419,Linear
68f70d9558a7eafbdde3d081::SRR28999682_20251017,amplicon9,0.384689281585,Cyclic
69c59d0cd69472646656266f::BS_00GG0R70,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_00TRPEQX,amplicon1,0.0187070768094,Cyclic
69c59d0cd69472646656266f::BS_02NHQ9F8,amplicon1,0.0313160906849,Complex-non-cyclic
69c59d0cd69472646656266f::BS_02NHQ9F8,amplicon2,0,Linear
69c59d0cd69472646656266f::BS_02NHQ9F8,amplicon3,0,Linear
69c59d0cd69472646656266f::BS_02VZJ0QK,amplicon1,0.0480105628917,Complex-non-cyclic
69c59d0cd69472646656266f::BS_05S9WJW6,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_065QV76T,amplicon1,0.118520927397,Cyclic
69c59d0cd69472646656266f::BS_091H6TKY,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_0GS82Q3E,amplicon1,0.717981511544,Cyclic
69c59d0cd69472646656266f::BS_0GS82Q3E,amplicon2,0.841852338492,Cyclic
69c59d0cd69472646656266f::BS_0GS82Q3E,amplicon3,0.440973930881,Cyclic
69c59d0cd69472646656266f::BS_0GS82Q3E,amplicon4,0,Linear
69c59d0cd69472646656266f::BS_0GS82Q3E,amplicon5,0,No-FSCNA
69c59d0cd69472646656266f::BS_0GS82Q3E,amplicon6,0,No-FSCNA
69c59d0cd69472646656266f::BS_0GS82Q3E,amplicon7,0.00694679055628,Linear
69c59d0cd69472646656266f::BS_0GS82Q3E,amplicon8,0.525480292359,Cyclic
69c59d0cd69472646656266f::BS_0TCRV9AC,amplicon1,0.689924583772,Cyclic
69c59d0cd69472646656266f::BS_0TCRV9AC,amplicon2,0.164064279849,Cyclic
69c59d0cd69472646656266f::BS_0TCRV9AC,amplicon3,0.857668279531,Cyclic
69c59d0cd69472646656266f::BS_0W8AWY10,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_0XD58YD9,amplicon1,0,No-FSCNA
69c59d0cd69472646656266f::BS_0ZR4XA69,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_1061K466,amplicon1,0.675444621,Cyclic
69c59d0cd69472646656266f::BS_10AD3EFX,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_10V9SAG8,amplicon1,0.851094620923,Cyclic
69c59d0cd69472646656266f::BS_12TRHKCY,amplicon1,0,No-FSCNA
69c59d0cd69472646656266f::BS_15BAPZBP,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_16JT2DCA,amplicon1,0.00425841092998,No-FSCNA
69c59d0cd69472646656266f::BS_1CZPVCXR,amplicon1,0.00474254637968,Complex-non-cyclic
69c59d0cd69472646656266f::BS_1DA3F1K1,amplicon1,0.896020795306,Cyclic
69c59d0cd69472646656266f::BS_1KP6JADZ,amplicon1,0,Complex-non-cyclic
69c59d0cd69472646656266f::BS_1KP6JADZ,amplicon2,0,Linear
69c59d0cd69472646656266f::BS_1M63B97V,amplicon1,0.000255246041974,Complex-non-cyclic
69c59d0cd69472646656266f::BS_1M63B97V,amplicon2,0.756657706623,Cyclic
69c59d0cd69472646656266f::BS_1WC7MCRT,amplicon1,0.665679264297,Cyclic
69c59d0cd69472646656266f::BS_1WC7MCRT,amplicon2,0.56037052981,Cyclic
69c59d0cd69472646656266f::BS_2296JPP5,amplicon1,0.819742766681,Cyclic
69c59d0cd69472646656266f::BS_25VZM81R,amplicon1,0.857300418708,Cyclic
69c59d0cd69472646656266f::BS_2C9ZX1NK,amplicon1,0.130080977539,Cyclic
69c59d0cd69472646656266f::BS_2C9ZX1NK,amplicon10,0,Linear
69c59d0cd69472646656266f::BS_2C9ZX1NK,amplicon2,0.00495323062747,Linear
69c59d0cd69472646656266f::BS_2C9ZX1NK,amplicon3,0.354022115693,Cyclic
69c59d0cd69472646656266f::BS_2C9ZX1NK,amplicon4,0.118796040793,Linear
69c59d0cd69472646656266f::BS_2C9ZX1NK,amplicon5,0.00826447100914,Complex-non-cyclic
69c59d0cd69472646656266f::BS_2C9ZX1NK,amplicon6,0.0212786352882,Complex-non-cyclic
69c59d0cd69472646656266f::BS_2C9ZX1NK,amplicon7,0,No-FSCNA
69c59d0cd69472646656266f::BS_2C9ZX1NK,amplicon8,0.0580162940199,Cyclic
69c59d0cd69472646656266f::BS_2C9ZX1NK,amplicon9,0.0704013359637,Linear
69c59d0cd69472646656266f::BS_2F3NJJ7V,amplicon1,0.150339040245,Complex-non-cyclic
69c59d0cd69472646656266f::BS_2F8PFTW5,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_2F8PFTW5,amplicon2,0,Linear
69c59d0cd69472646656266f::BS_2J4FG4HV,amplicon1,0.599105396583,Cyclic
69c59d0cd69472646656266f::BS_2J4FG4HV,amplicon2,0,No-FSCNA
69c59d0cd69472646656266f::BS_2J4FG4HV,amplicon3,0,Linear
69c59d0cd69472646656266f::BS_2T4EJ6KN,amplicon1,0.274875434542,Cyclic
69c59d0cd69472646656266f::BS_2T4EJ6KN,amplicon2,0,Linear
69c59d0cd69472646656266f::BS_32JF8TPP,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_3AQ7V6ZQ,amplicon1,0.000457956596112,Complex-non-cyclic
69c59d0cd69472646656266f::BS_3AQ7V6ZQ,amplicon2,0.000973580586356,Linear
69c59d0cd69472646656266f::BS_3BMGF6GN,amplicon1,0.757014734069,Cyclic
69c59d0cd69472646656266f::BS_3CG2N4PD,amplicon1,0.933941945572,Cyclic
69c59d0cd69472646656266f::BS_3E5C1PN1,amplicon1,0.0562025295211,Linear
69c59d0cd69472646656266f::BS_3E5C1PN1,amplicon2,0.871822926989,Cyclic
69c59d0cd69472646656266f::BS_3J4T2YYW,amplicon1,0,No-FSCNA
69c59d0cd69472646656266f::BS_3JR05TXQ,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_3KD309X6,amplicon1,0.188359278708,Complex-non-cyclic
69c59d0cd69472646656266f::BS_3NX3RBCX,amplicon1,0.171706593264,Cyclic
69c59d0cd69472646656266f::BS_3PATZ29V,amplicon1,0.799109922485,Cyclic
69c59d0cd69472646656266f::BS_3S1JTYA2,amplicon1,0.731968270073,Cyclic
69c59d0cd69472646656266f::BS_3S1JTYA2,amplicon2,0.00163493935501,Complex-non-cyclic
69c59d0cd69472646656266f::BS_3S1JTYA2,amplicon3,0.67503645382,Cyclic
69c59d0cd69472646656266f::BS_3Y55A2AQ,amplicon1,0.437237475989,Cyclic
69c59d0cd69472646656266f::BS_3Z40EZHD,amplicon1,0.474687856284,Cyclic
69c59d0cd69472646656266f::BS_41TD9XET,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_43EZNGJ1,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_4DQAQFQH,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_4DQAQFQH,amplicon2,0.00482623677324,Linear
69c59d0cd69472646656266f::BS_4DQAQFQH,amplicon3,0,Linear
69c59d0cd69472646656266f::BS_4DQAQFQH,amplicon4,0,No-FSCNA
69c59d0cd69472646656266f::BS_4DQAQFQH,amplicon5,0,Linear
69c59d0cd69472646656266f::BS_4DQAQFQH,amplicon6,0.00498774070033,No-FSCNA
69c59d0cd69472646656266f::BS_4FKXNJHW,amplicon1,0.886873759879,Cyclic
69c59d0cd69472646656266f::BS_4GMSE5BE,amplicon1,0.04210641152,Cyclic
69c59d0cd69472646656266f::BS_4NPEMNAD,amplicon1,0.726865209948,Cyclic
69c59d0cd69472646656266f::BS_4T994QT4,amplicon1,0.842686438355,Cyclic
69c59d0cd69472646656266f::BS_4Y10FCTC,amplicon1,0.00028936007807,Linear
69c59d0cd69472646656266f::BS_4Y10FCTC,amplicon2,0,Linear
69c59d0cd69472646656266f::BS_4ZG27R47,amplicon1,0.869021705908,Cyclic
69c59d0cd69472646656266f::BS_537YFJ06,amplicon1,0.272448854344,Cyclic
69c59d0cd69472646656266f::BS_537YFJ06,amplicon2,0,Linear
69c59d0cd69472646656266f::BS_53BCKC4V,amplicon1,0.7313141322,Cyclic
69c59d0cd69472646656266f::BS_53BCKC4V,amplicon2,0.381502255593,Cyclic
69c59d0cd69472646656266f::BS_53BCKC4V,amplicon3,0.174512749606,Cyclic
69c59d0cd69472646656266f::BS_53BCKC4V,amplicon4,0.615687941468,Cyclic
69c59d0cd69472646656266f::BS_53BCKC4V,amplicon5,0.00159540386057,Complex-non-cyclic
69c59d0cd69472646656266f::BS_54HHEWEZ,amplicon1,0.752055583,Cyclic
69c59d0cd69472646656266f::BS_54HHEWEZ,amplicon2,0.745055769203,Cyclic
69c59d0cd69472646656266f::BS_551ZH7EV,amplicon1,0.761644135799,Cyclic
69c59d0cd69472646656266f::BS_59FR1NC2,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_5FPTB368,amplicon1,0.731286832072,Cyclic
69c59d0cd69472646656266f::BS_5FS4BERE,amplicon1,0.000413218502807,Complex-non-cyclic
69c59d0cd69472646656266f::BS_5FS4BERE,amplicon2,0.00086989110917,Linear
69c59d0cd69472646656266f::BS_5JC116NM,amplicon1,0.956464906879,Cyclic
69c59d0cd69472646656266f::BS_5KFAEMQJ,amplicon1,0.800369209576,Cyclic
69c59d0cd69472646656266f::BS_5R0HHQ1Y,amplicon1,0.00489313385936,Linear
69c59d0cd69472646656266f::BS_682Z7WH6,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_69VS8PS1,amplicon1,0.802203091674,Cyclic
69c59d0cd69472646656266f::BS_6FYTRKJJ,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_6VVG1EBR,amplicon1,0.163277620248,Cyclic
69c59d0cd69472646656266f::BS_7314XTPY,amplicon1,0.152003910408,Cyclic
69c59d0cd69472646656266f::BS_79NQJZ09,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_79NQJZ09,amplicon2,0,Linear
69c59d0cd69472646656266f::BS_7BN22JGJ,amplicon1,0.160963809127,Complex-non-cyclic
69c59d0cd69472646656266f::BS_7GF5144B,amplicon1,0.800058408774,Cyclic
69c59d0cd69472646656266f::BS_7GKF6M85,amplicon1,0.686355377075,Cyclic
69c59d0cd69472646656266f::BS_7KN8003B,amplicon1,0.00604810346006,Complex-non-cyclic
69c59d0cd69472646656266f::BS_7M145V8M,amplicon1,0.63056303407,Cyclic
69c59d0cd69472646656266f::BS_7M145V8M,amplicon2,0,Complex-non-cyclic
69c59d0cd69472646656266f::BS_7YGM7F5R,amplicon1,0,No-FSCNA
69c59d0cd69472646656266f::BS_7YGM7F5R,amplicon2,0,No-FSCNA
69c59d0cd69472646656266f::BS_7YGM7F5R,amplicon3,0,Linear
69c59d0cd69472646656266f::BS_7YGM7F5R,amplicon4,0,No-FSCNA
69c59d0cd69472646656266f::BS_7YGM7F5R,amplicon5,0,No-FSCNA
69c59d0cd69472646656266f::BS_7YGM7F5R,amplicon6,0,No-FSCNA
69c59d0cd69472646656266f::BS_7YGM7F5R,amplicon7,0,No-FSCNA
69c59d0cd69472646656266f::BS_80078QDG,amplicon1,0.203488659429,Cyclic
69c59d0cd69472646656266f::BS_80078QDG,amplicon2,0.755936647851,Cyclic
69c59d0cd69472646656266f::BS_83MSWR59,amplicon1,0.00127915785884,Complex-non-cyclic
69c59d0cd69472646656266f::BS_89RB2TC2,amplicon1,0.203309078763,Complex-non-cyclic
69c59d0cd69472646656266f::BS_8GW9ZD0F,amplicon1,0.189804650586,Complex-non-cyclic
69c59d0cd69472646656266f::BS_8Q8N6AHW,amplicon1,0,No-FSCNA
69c59d0cd69472646656266f::BS_8Q8N6AHW,amplicon2,0.00846495288535,Complex-non-cyclic
69c59d0cd69472646656266f::BS_8Q8N6AHW,amplicon3,0,Linear
69c59d0cd69472646656266f::BS_8Q8N6AHW,amplicon4,3.86128295711e-05,Complex-non-cyclic
69c59d0cd69472646656266f::BS_8Q8N6AHW,amplicon5,0,Linear
69c59d0cd69472646656266f::BS_8Q8N6AHW,amplicon6,0,Linear
69c59d0cd69472646656266f::BS_8SYN7GXG,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_8SYN7GXG,amplicon2,0.846003081639,Cyclic
69c59d0cd69472646656266f::BS_8SYN7GXG,amplicon3,0.0013259021677,Linear
69c59d0cd69472646656266f::BS_95EMTN3E,amplicon1,0.424034977328,Cyclic
69c59d0cd69472646656266f::BS_97M1BPNE,amplicon1,0.887092692747,Cyclic
69c59d0cd69472646656266f::BS_9ANMMYJS,amplicon1,0.264385908946,Cyclic
69c59d0cd69472646656266f::BS_9BJ4Z98D,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_9BJ4Z98D,amplicon2,0.55897405208,Cyclic
69c59d0cd69472646656266f::BS_9E2FF9ZP,amplicon1,0.477581137342,Cyclic
69c59d0cd69472646656266f::BS_9GAN1VK0,amplicon1,0.139873008784,Linear
69c59d0cd69472646656266f::BS_9GJHMA3J,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_9GJHMA3J,amplicon2,0.716674388928,Cyclic
69c59d0cd69472646656266f::BS_9GJHMA3J,amplicon3,0,Linear
69c59d0cd69472646656266f::BS_9HMAQJ93,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_9HMAQJ93,amplicon2,0.296063388603,Cyclic
69c59d0cd69472646656266f::BS_9HMAQJ93,amplicon3,0.00102508171527,Complex-non-cyclic
69c59d0cd69472646656266f::BS_9HMAQJ93,amplicon4,0,No-FSCNA
69c59d0cd69472646656266f::BS_9M49SGAQ,amplicon1,0.436770975706,Linear
69c59d0cd69472646656266f::BS_9N3B3HZB,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_9T43YEPA,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_9XQVJS03,amplicon1,0.903325492074,Cyclic
69c59d0cd69472646656266f::BS_9Y9BQ8Y8,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_A024WSJX,amplicon1,0.283236597607,Complex-non-cyclic
69c59d0cd69472646656266f::BS_A1DV9T7G,amplicon1,0.00458018222114,Cyclic
69c59d0cd69472646656266f::BS_A1DV9T7G,amplicon2,0,Linear
69c59d0cd69472646656266f::BS_A1DV9T7G,amplicon3,0,Linear
69c59d0cd69472646656266f::BS_A1DV9T7G,amplicon4,0.514840957596,Cyclic
69c59d0cd69472646656266f::BS_A1DV9T7G,amplicon5,0,Linear
69c59d0cd69472646656266f::BS_A1DV9T7G,amplicon6,0,Complex-non-cyclic
69c59d0cd69472646656266f::BS_A1DV9T7G,amplicon7,0,Linear
69c59d0cd69472646656266f::BS_A3EV6FXK,amplicon1,0.00114130195761,Complex-non-cyclic
69c59d0cd69472646656266f::BS_A4KYP5H0,amplicon1,0.955978328306,Cyclic
69c59d0cd69472646656266f::BS_A70G7S2W,amplicon1,0.933669225994,Cyclic
69c59d0cd69472646656266f::BS_A8XRT37Q,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_A9S5HT6P,amplicon1,0,No-FSCNA
69c59d0cd69472646656266f::BS_ABZ3BK38,amplicon1,0.411788109331,Cyclic
69c59d0cd69472646656266f::BS_ABZ3BK38,amplicon2,0.790050666999,Cyclic
69c59d0cd69472646656266f::BS_ABZ3BK38,amplicon3,0.865359187806,Cyclic
69c59d0cd69472646656266f::BS_AED5JAXC,amplicon1,0.0578412937835,Complex-non-cyclic
69c59d0cd69472646656266f::BS_AF5D41PD,amplicon1,0.0138035072976,Cyclic
69c59d0cd69472646656266f::BS_AF5D41PD,amplicon2,0.00598148969776,Complex-non-cyclic
69c59d0cd69472646656266f::BS_AFAHY6HP,amplicon1,0,Complex-non-cyclic
69c59d0cd69472646656266f::BS_AFAHY6HP,amplicon2,0,Linear
69c59d0cd69472646656266f::BS_AFAHY6HP,amplicon3,0,Linear
69c59d0cd69472646656266f::BS_AFBPM6CN,amplicon1,0.000175245158825,Complex-non-cyclic
69c59d0cd69472646656266f::BS_AFBPM6CN,amplicon2,0,Linear
69c59d0cd69472646656266f::BS_AFBPM6CN,amplicon3,0,Complex-non-cyclic
69c59d0cd69472646656266f::BS_AFBPM6CN,amplicon4,0,Linear
69c59d0cd69472646656266f::BS_AH252MTC,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_AHAXPFG3,amplicon1,0.0306652744861,Cyclic
69c59d0cd69472646656266f::BS_AHAXPFG3,amplicon2,0,Linear
69c59d0cd69472646656266f::BS_AHKEJ0E3,amplicon1,0.138429259147,Complex-non-cyclic
69c59d0cd69472646656266f::BS_AM8HDWQZ,amplicon1,0.627588374161,Cyclic
69c59d0cd69472646656266f::BS_ANZMQ09Q,amplicon1,0.457400744372,Complex-non-cyclic
69c59d0cd69472646656266f::BS_ANZMQ09Q,amplicon2,0,Linear
69c59d0cd69472646656266f::BS_ANZMQ09Q,amplicon3,0.265021449027,Cyclic
69c59d0cd69472646656266f::BS_ANZMQ09Q,amplicon4,0,Linear
69c59d0cd69472646656266f::BS_ANZMQ09Q,amplicon5,1.46782430609e-05,Linear
69c59d0cd69472646656266f::BS_ANZMQ09Q,amplicon6,0,Linear
69c59d0cd69472646656266f::BS_ANZMQ09Q,amplicon7,0,Linear
69c59d0cd69472646656266f::BS_AVMVWGX0,amplicon1,0.288089657418,Cyclic
69c59d0cd69472646656266f::BS_AYPBAHJ6,amplicon1,0.00622375663913,Linear
69c59d0cd69472646656266f::BS_AYPBAHJ6,amplicon2,0.283476132765,Complex-non-cyclic
69c59d0cd69472646656266f::BS_AZD61W93,amplicon1,0.00248484521822,Complex-non-cyclic
69c59d0cd69472646656266f::BS_B1163H1W,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon10,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon11,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon12,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon13,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon14,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon15,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon16,0.00326084134496,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon17,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon18,0.315570964115,Cyclic
69c59d0cd69472646656266f::BS_B1163H1W,amplicon19,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon2,0.0640799488265,Cyclic
69c59d0cd69472646656266f::BS_B1163H1W,amplicon20,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon21,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon22,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon23,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon24,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon25,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon26,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon27,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon28,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon29,0.245443426884,Cyclic
69c59d0cd69472646656266f::BS_B1163H1W,amplicon3,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon30,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon31,0.0431460352919,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon32,0.0844307096265,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon33,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon34,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon35,0.00672822758356,Complex-non-cyclic
69c59d0cd69472646656266f::BS_B1163H1W,amplicon36,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon37,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon38,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon39,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon4,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon40,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon41,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon42,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon43,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon44,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon45,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon46,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon47,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon48,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon49,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon5,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon50,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon51,0,Invalid
69c59d0cd69472646656266f::BS_B1163H1W,amplicon52,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon53,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon54,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon55,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon56,0,Linear
69c59d0cd69472646656266f::BS_B1163H1W,amplicon57,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon58,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon59,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon6,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon7,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon8,0,No-FSCNA
69c59d0cd69472646656266f::BS_B1163H1W,amplicon9,0,Linear
69c59d0cd69472646656266f::BS_B19AWBBW,amplicon1,8.63768319154e-05,Complex-non-cyclic
69c59d0cd69472646656266f::BS_B4P1NP87,amplicon1,0.906256107813,Cyclic
69c59d0cd69472646656266f::BS_B5S27A0B,amplicon1,0,Linear
69c59d0cd69472646656266f::BS_B5V3KSQY,amplicon1,0.956772642926,Cyclic
69c59d0cd69472646656266f::BS_B8TG51S6,amplicon1,0.617744525214,Cyclic
69c59d0cd69472646656266f::BS_B8TG51S6,amplicon2,0.693831688888,Cyclic
69c59d0cd69472646656266f::BS_B9QP40ER,amplicon1,0.666377465675,Cyclic
69c59d0cd69472646656266f::BS_BF2MCS03,amplicon1,0.573084752409,Cyclic
69c59d0cd69472646656266f::BS_BF2MCS03,amplicon2,0,Linear
69c59d0cd69472646656266f::BS_BHK1E2GG,amplicon1,0,No-FSCNA
